[NanoDet][01-08 16:33:33]INFO: Setting up data...
[NanoDet][01-08 16:33:33]INFO: Creating model...
[NanoDet][01-08 16:33:35]INFO: Weight Averaging is enabled
[NanoDet][01-08 16:35:56]INFO: Train|Epoch2/300|Iter480(94/387)| mem:0.694G| lr:9.60e-04| loss_qfl:0.5107| loss_bbox:1.1338| loss_dfl:0.4371| loss_pts:154.4289| aux_loss_qfl:0.3126| aux_loss_bbox:0.5051| aux_loss_dfl:0.2301| aux_loss_pts:154.4289| 
[NanoDet][01-08 16:35:59]INFO: Train|Epoch2/300|Iter490(104/387)| mem:0.694G| lr:9.80e-04| loss_qfl:2.0003| loss_bbox:1.5475| loss_dfl:0.8402| loss_pts:179.2302| aux_loss_qfl:0.3990| aux_loss_bbox:0.9230| aux_loss_dfl:0.2518| aux_loss_pts:179.2302| 
[NanoDet][01-08 16:36:02]INFO: Train|Epoch2/300|Iter500(114/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.9782| loss_bbox:1.4376| loss_dfl:0.5821| loss_pts:206.1879| aux_loss_qfl:0.4694| aux_loss_bbox:0.7612| aux_loss_dfl:0.2329| aux_loss_pts:206.1879| 
[NanoDet][01-08 16:36:04]INFO: Train|Epoch2/300|Iter510(124/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.1631| loss_bbox:0.9230| loss_dfl:0.4674| loss_pts:130.6887| aux_loss_qfl:0.1245| aux_loss_bbox:0.2736| aux_loss_dfl:0.1857| aux_loss_pts:130.6887| 
[NanoDet][01-08 16:36:07]INFO: Train|Epoch2/300|Iter520(134/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.4566| loss_bbox:0.9163| loss_dfl:0.4796| loss_pts:201.6964| aux_loss_qfl:0.2155| aux_loss_bbox:0.4760| aux_loss_dfl:0.2448| aux_loss_pts:201.6964| 
[NanoDet][01-08 16:36:09]INFO: Train|Epoch2/300|Iter530(144/387)| mem:0.694G| lr:1.00e-03| loss_qfl:1.4003| loss_bbox:1.9259| loss_dfl:1.3772| loss_pts:284.3705| aux_loss_qfl:0.3591| aux_loss_bbox:0.6759| aux_loss_dfl:0.1208| aux_loss_pts:284.3705| 
[NanoDet][01-08 16:36:12]INFO: Train|Epoch2/300|Iter540(154/387)| mem:0.694G| lr:1.00e-03| loss_qfl:1.7536| loss_bbox:0.9789| loss_dfl:0.4432| loss_pts:297.5929| aux_loss_qfl:0.5870| aux_loss_bbox:0.4438| aux_loss_dfl:0.2554| aux_loss_pts:297.5929| 
[NanoDet][01-08 16:36:14]INFO: Train|Epoch2/300|Iter550(164/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.1828| loss_bbox:1.0969| loss_dfl:0.4906| loss_pts:113.7141| aux_loss_qfl:0.1509| aux_loss_bbox:0.4808| aux_loss_dfl:0.2003| aux_loss_pts:113.7141| 
[NanoDet][01-08 16:36:17]INFO: Train|Epoch2/300|Iter560(174/387)| mem:0.694G| lr:1.00e-03| loss_qfl:1.5266| loss_bbox:1.8021| loss_dfl:0.6156| loss_pts:149.7148| aux_loss_qfl:0.2222| aux_loss_bbox:0.8332| aux_loss_dfl:0.1676| aux_loss_pts:149.7148| 
[NanoDet][01-08 16:36:20]INFO: Train|Epoch2/300|Iter570(184/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.7538| loss_bbox:1.1083| loss_dfl:0.5178| loss_pts:115.8947| aux_loss_qfl:0.3430| aux_loss_bbox:0.4927| aux_loss_dfl:0.2156| aux_loss_pts:115.8947| 
[NanoDet][01-08 16:36:22]INFO: Train|Epoch2/300|Iter580(194/387)| mem:0.694G| lr:1.00e-03| loss_qfl:1.2661| loss_bbox:0.9363| loss_dfl:0.5876| loss_pts:166.6348| aux_loss_qfl:0.5087| aux_loss_bbox:0.4836| aux_loss_dfl:0.2673| aux_loss_pts:166.6348| 
[NanoDet][01-08 16:36:25]INFO: Train|Epoch2/300|Iter590(204/387)| mem:0.694G| lr:1.00e-03| loss_qfl:1.1878| loss_bbox:1.1020| loss_dfl:0.4541| loss_pts:145.0173| aux_loss_qfl:0.1367| aux_loss_bbox:0.4163| aux_loss_dfl:0.1564| aux_loss_pts:145.0173| 
[NanoDet][01-08 16:36:27]INFO: Train|Epoch2/300|Iter600(214/387)| mem:0.694G| lr:1.00e-03| loss_qfl:2.1003| loss_bbox:1.9042| loss_dfl:1.0484| loss_pts:198.6083| aux_loss_qfl:0.3985| aux_loss_bbox:0.6443| aux_loss_dfl:0.1498| aux_loss_pts:198.6083| 
[NanoDet][01-08 16:36:30]INFO: Train|Epoch2/300|Iter610(224/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.7909| loss_bbox:1.4017| loss_dfl:0.6613| loss_pts:201.4578| aux_loss_qfl:0.2492| aux_loss_bbox:0.4100| aux_loss_dfl:0.2431| aux_loss_pts:201.4578| 
[NanoDet][01-08 16:36:32]INFO: Train|Epoch2/300|Iter620(234/387)| mem:0.694G| lr:1.00e-03| loss_qfl:1.2290| loss_bbox:1.3748| loss_dfl:0.5565| loss_pts:138.3967| aux_loss_qfl:0.2719| aux_loss_bbox:0.2826| aux_loss_dfl:0.1850| aux_loss_pts:138.3967| 
[NanoDet][01-08 16:36:35]INFO: Train|Epoch2/300|Iter630(244/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.2756| loss_bbox:1.0798| loss_dfl:0.4937| loss_pts:158.4137| aux_loss_qfl:0.2365| aux_loss_bbox:0.3905| aux_loss_dfl:0.2303| aux_loss_pts:158.4137| 
[NanoDet][01-08 16:36:38]INFO: Train|Epoch2/300|Iter640(254/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.4496| loss_bbox:1.2678| loss_dfl:0.5033| loss_pts:197.5622| aux_loss_qfl:0.2821| aux_loss_bbox:0.5273| aux_loss_dfl:0.1921| aux_loss_pts:197.5622| 
[NanoDet][01-08 16:36:40]INFO: Train|Epoch2/300|Iter650(264/387)| mem:0.694G| lr:1.00e-03| loss_qfl:1.0456| loss_bbox:1.5951| loss_dfl:0.7644| loss_pts:216.3163| aux_loss_qfl:0.2821| aux_loss_bbox:0.4682| aux_loss_dfl:0.2641| aux_loss_pts:216.3163| 
[NanoDet][01-08 16:36:43]INFO: Train|Epoch2/300|Iter660(274/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.4560| loss_bbox:1.3371| loss_dfl:0.5590| loss_pts:120.2366| aux_loss_qfl:0.2647| aux_loss_bbox:0.9160| aux_loss_dfl:0.3001| aux_loss_pts:120.2366| 
[NanoDet][01-08 16:36:46]INFO: Train|Epoch2/300|Iter670(284/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.3251| loss_bbox:1.0232| loss_dfl:0.4626| loss_pts:110.9665| aux_loss_qfl:0.2063| aux_loss_bbox:0.2822| aux_loss_dfl:0.1786| aux_loss_pts:110.9665| 
[NanoDet][01-08 16:36:48]INFO: Train|Epoch2/300|Iter680(294/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.4120| loss_bbox:1.2203| loss_dfl:0.4495| loss_pts:174.1709| aux_loss_qfl:0.1184| aux_loss_bbox:0.3338| aux_loss_dfl:0.1678| aux_loss_pts:174.1709| 
[NanoDet][01-08 16:36:51]INFO: Train|Epoch2/300|Iter690(304/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.5450| loss_bbox:1.1156| loss_dfl:0.4555| loss_pts:184.0556| aux_loss_qfl:0.3354| aux_loss_bbox:0.5507| aux_loss_dfl:0.2196| aux_loss_pts:184.0556| 
[NanoDet][01-08 16:36:53]INFO: Train|Epoch2/300|Iter700(314/387)| mem:0.694G| lr:1.00e-03| loss_qfl:0.7314| loss_bbox:1.1196| loss_dfl:0.4550| loss_pts:131.8746| aux_loss_qfl:0.3077| aux_loss_bbox:0.3749| aux_loss_dfl:0.1834| aux_loss_pts:131.8746| 
